ID_cliente	Data_Compra	Quantia_Compra	Canal_Compra	Categoria_Produto
2842	2014-08-08	466.35	Marketplace	Livros
342	2014-10-11	32.88	Loja Física	Vestuário
2817	2015-09-19	1126.42	App	Casa e Decoração
1061	2013-03-20	245.04	Site	Vestuário
985	2015-03-29	118.54	Marketplace	Beleza
1805	2015-08-15	123.34	App	Esporte
573	2015-11-19	193.08	Marketplace	Vestuário
2622	2013-08-08	54.18	Loja Física	Beleza
3241	2013-10-26	465.17	Marketplace	Esporte
1116	2015-02-24	80.5	Loja Física	Vestuário
1809	2014-01-13	232.46	Site	Esporte
2420	2014-07-15	35.03	Site	Casa e Decoração
3199	2014-04-25	1216.44	Marketplace	Eletrônicos
2628	2015-07-07	2019.74	App	Eletrônicos
3159	2013-02-26	59.14	Site	Vestuário
1523	2013-02-27	154.8	Site	Beleza
3371	2013-09-21	650.86	Site	Eletrônicos
73	2013-10-06	245.04	Loja Física	Beleza
3264	2014-05-24	191.31	App	Beleza
445	2014-08-04	112.3	Loja Física	Casa e Decoração
1370	2015-03-08	375.96	Marketplace	Livros
315	2013-09-23	157.68	App	Vestuário
2400	2014-01-29	164.61	Marketplace	Livros
995	2014-09-06	1174.7	Marketplace	Beleza
2052	2013-08-12	388.76	Marketplace	Beleza
3103	2014-09-03	138.37	Site	Casa e Decoração
2885	2014-05-13	69.48	Loja Física	Esporte
2980	2013-09-23	360.13	Site	Livros
3200	2013-08-18	180.32	Loja Física	Livros
1213	2015-02-16	202.2	Marketplace	Casa e Decoração
3497	2013-12-13	267.62	Marketplace	Eletrônicos
559	2015-10-23	242.57	Site	Eletrônicos
237	2015-05-20	70.79	Loja Física	Casa e Decoração
547	2015-02-26	1631.99	Loja Física	Esporte
311	2013-06-20	90.77	Site	Esporte
2887	2014-09-10	1867.1	App	Esporte
1184	2014-01-07	397.06	App	Livros
2863	2015-08-11	238.04	App	Beleza
2395	2014-09-19	163.39	Loja Física	Beleza
2171	2013-07-14	273.86	Marketplace	Beleza
733	2014-02-09	228.41	Site	Livros
132	2015-03-24	60.38	Site	Esporte
1816	2014-04-23	852.22	App	Eletrônicos
527	2015-12-30	382.96	App	Casa e Decoração
1805	2015-02-21	204.14	Site	Livros
1834	2013-04-27	811.52	App	Livros
2921	2015-05-07	133.95	Marketplace	Esporte
1972	2015-10-12	193.68	App	Vestuário
1096	2013-08-15	167.64	App	Esporte
2053	2014-11-26	405.4	App	Livros
923	2015-06-29	148.86	Marketplace	Eletrônicos
3389	2015-07-08	262.13	App	Casa e Decoração
1098	2014-02-03	276.54	Marketplace	Livros
866	2013-12-06	134.86	App	Casa e Decoração
1538	2014-06-11	34.19	App	Beleza
2363	2015-04-26	283.05	App	Casa e Decoração
66	2014-10-03	72.09	App	Eletrônicos
3216	2013-01-01	1652.57	Site	Beleza
542	2015-02-09	646.82	App	Eletrônicos
2542	2013-07-22	369.61	Site	Vestuário
2843	2014-03-17	115.84	Marketplace	Vestuário
1756	2014-04-14	380.77	Site	Casa e Decoração
2908	2013-01-11	212.33	Loja Física	Livros
1290	2014-01-01	83.25	Site	Eletrônicos
3392	2013-02-13	76.44	App	Eletrônicos
2164	2015-08-03	27.4	App	Livros
2055	2013-10-28	2587.05	Marketplace	Casa e Decoração
956	2015-02-21	121.34	App	Casa e Decoração
3485	2014-05-20	119.78	Marketplace	Esporte
300	2013-12-14	357.94	App	Casa e Decoração
1392	2013-01-29	121.41	App	Beleza
2545	2015-03-22	1966.46	App	Casa e Decoração
1903	2015-01-27	288.1	Marketplace	Beleza
573	2013-06-15	62.96	Site	Eletrônicos
2707	2015-08-24	183.84	App	Esporte
3259	2013-05-08	226.52	Site	Beleza
3158	2015-07-14	91.78	App	Eletrônicos
1043	2015-05-25	64.53	Marketplace	Casa e Decoração
1127	2014-07-20	78.02	Marketplace	Beleza
2628	2013-08-26	2527.37	Site	Vestuário
631	2014-03-13	2497.05	Marketplace	Beleza
1950	2015-06-25	467.08	Loja Física	Casa e Decoração
2387	2014-08-18	418.3	Site	Livros
2515	2013-04-22	568.8	App	Beleza
3256	2015-02-20	117.86	App	Beleza
1009	2015-12-10	73.73	App	Casa e Decoração
2661	2013-02-10	166.67	Site	Livros
2833	2013-07-08	102.11	App	Beleza
1687	2013-06-29	285.34	Marketplace	Esporte
953	2013-09-24	1907.34	App	Esporte
1684	2015-09-25	1694.34	Marketplace	Esporte
1666	2014-01-01	126.97	App	Vestuário
1776	2013-09-19	107.32	Loja Física	Eletrônicos
1532	2014-03-05	225.34	App	Vestuário
2967	2015-05-19	2309.71	Marketplace	Vestuário
2588	2014-06-16	33.98	App	Eletrônicos
442	2014-01-21	1960.66	Loja Física	Eletrônicos
2361	2013-05-29	255.34	Loja Física	Eletrônicos
2494	2015-11-12	334.36	Site	Esporte
1939	2013-12-24	172.64	Loja Física	Casa e Decoração
1293	2013-09-21	769.32	App	Eletrônicos
2272	2015-05-27	227.19	Loja Física	Esporte
1004	2014-12-30	2805.76	Marketplace	Esporte
2799	2014-10-27	312.01	Site	Beleza
570	2013-06-04	151.49	Marketplace	Casa e Decoração
2620	2013-01-05	201.85	Site	Beleza
1014	2013-05-18	111.39	App	Beleza
347	2014-10-24	499.85	Site	Esporte
3078	2015-11-12	420.46	Loja Física	Casa e Decoração
1488	2014-12-07	239.98	App	Eletrônicos
1842	2014-02-08	799.53	Marketplace	Eletrônicos
3453	2014-09-19	479.2	App	Casa e Decoração
630	2015-06-10	89.92	App	Livros
1547	2014-04-15	408.66	Site	Vestuário
2890	2015-04-01	2779.76	Site	Eletrônicos
850	2015-06-02	185.85	App	Esporte
3174	2013-02-28	59.37	App	Vestuário
755	2015-08-26	786.71	Site	Vestuário
830	2015-05-08	473.68	Site	Esporte
733	2013-08-27	155.81	Loja Física	Eletrônicos
2159	2015-03-16	133.66	Loja Física	Beleza
2538	2014-03-17	49.72	App	Livros
1582	2014-05-10	234.85	Site	Beleza
3489	2015-02-11	106.05	App	Eletrônicos
1936	2013-12-25	733.05	App	Vestuário
2392	2013-07-04	193.35	Site	Livros
3216	2015-08-01	229.23	Marketplace	Eletrônicos
953	2015-02-28	2297.06	App	Casa e Decoração
3437	2013-06-10	216.82	App	Vestuário
363	2013-07-02	123.66	Loja Física	Esporte
68	2013-02-12	27.71	Site	Esporte
3052	2015-11-05	113.24	Loja Física	Livros
1098	2014-10-22	46.01	Marketplace	Beleza
1571	2015-03-25	1943.4	Loja Física	Livros
3349	2014-10-21	103.82	Marketplace	Eletrônicos
1474	2013-01-26	153.03	Loja Física	Vestuário
1725	2013-04-15	46.88	Site	Casa e Decoração
885	2013-06-30	410.84	App	Eletrônicos
2949	2014-08-12	847.89	Site	Casa e Decoração
1283	2013-07-02	147.65	App	Livros
2070	2013-09-30	1469.63	Site	Livros
825	2015-12-03	2563.35	Loja Física	Casa e Decoração
3428	2013-03-29	274.04	Loja Física	Esporte
778	2014-12-02	199.14	Site	Casa e Decoração
274	2014-07-29	304.63	App	Esporte
2266	2013-08-22	47.1	Loja Física	Beleza
3192	2013-03-04	295.02	App	Beleza
3033	2015-06-03	98.08	App	Beleza
3421	2015-10-01	65.79	Marketplace	Livros
429	2013-01-08	221.22	Marketplace	Beleza
2034	2015-08-26	469.61	App	Esporte
102	2014-04-01	105.85	Loja Física	Beleza
558	2015-11-18	888.1	Loja Física	Livros
2143	2014-12-04	1400.98	Site	Vestuário
165	2014-10-13	81.76	App	Livros
2501	2014-01-10	184.8	Marketplace	Eletrônicos
1722	2013-01-04	25.13	Marketplace	Vestuário
3023	2013-09-05	341.68	Marketplace	Livros
2939	2013-08-11	2935.45	Loja Física	Eletrônicos
3433	2015-06-16	56.4	App	Eletrônicos
2560	2013-02-10	260.56	Loja Física	Esporte
370	2014-12-21	335.68	Site	Beleza
1487	2014-02-14	105.3	Loja Física	Vestuário
3352	2014-10-03	287.92	Site	Beleza
1096	2013-02-10	278.95	Loja Física	Livros
1580	2014-08-21	2647.58	Marketplace	Esporte
1661	2013-05-18	2458.9	App	Eletrônicos
2545	2013-03-10	2508.18	Marketplace	Esporte
2939	2015-05-30	2315.68	App	Eletrônicos
617	2013-06-24	276.2	Loja Física	Livros
3002	2014-05-06	177.69	App	Livros
2102	2015-10-14	129.56	Loja Física	Eletrônicos
778	2014-09-14	162.49	Loja Física	Casa e Decoração
885	2013-11-10	115.44	Loja Física	Esporte
3341	2013-06-24	290.01	App	Casa e Decoração
1556	2013-01-10	138.24	Site	Casa e Decoração
915	2015-05-27	66.56	App	Vestuário
230	2014-07-31	2791.27	Loja Física	Eletrônicos
2550	2014-12-15	130.07	Site	Esporte
2729	2014-07-21	839.51	Marketplace	Livros
681	2015-11-01	146.58	Loja Física	Esporte
727	2014-04-14	32.66	Marketplace	Beleza
3389	2013-03-31	205.03	Site	Beleza
1582	2013-02-02	215.68	App	Livros
115	2013-07-13	118.69	Marketplace	Esporte
3240	2014-10-29	73.17	App	Eletrônicos
2159	2014-03-04	254.14	Loja Física	Esporte
1359	2015-04-18	330.77	Loja Física	Livros
3349	2014-10-07	358.47	Site	Eletrônicos
2967	2014-03-12	2458.46	Loja Física	Beleza
3491	2014-09-12	470.2	Marketplace	Vestuário
2515	2013-06-21	1513.55	Marketplace	Casa e Decoração
1580	2013-06-11	1146.25	Marketplace	Beleza
1011	2014-11-01	102.0	Loja Física	Casa e Decoração
878	2014-10-10	459.26	App	Beleza
1194	2015-06-23	27.29	Site	Beleza
1249	2013-03-01	126.48	Marketplace	Livros
2198	2013-03-05	220.0	Site	Eletrônicos
2276	2015-02-26	2673.4	Loja Física	Esporte
444	2014-10-10	1544.73	Site	Beleza
3166	2015-05-21	118.01	Loja Física	Vestuário
2686	2015-07-04	286.24	Site	Casa e Decoração
1516	2013-09-26	230.54	App	Esporte
3144	2013-10-16	45.26	Loja Física	Esporte
2387	2015-02-04	245.05	Site	Casa e Decoração
1921	2013-06-19	93.2	App	Vestuário
1812	2014-11-08	385.87	Marketplace	Vestuário
457	2015-11-24	239.11	Marketplace	Eletrônicos
2635	2013-02-16	257.45	Site	Beleza
901	2014-02-20	2895.45	App	Livros
3409	2015-02-02	289.12	Site	Livros
2589	2015-10-05	139.05	Loja Física	Esporte
3009	2015-12-06	1838.44	Site	Eletrônicos
1318	2014-04-30	118.29	Loja Física	Esporte
1830	2015-07-10	684.6	Marketplace	Esporte
3339	2013-05-11	130.43	Loja Física	Livros
2316	2015-03-31	172.91	Marketplace	Eletrônicos
2842	2014-10-01	311.25	Marketplace	Eletrônicos
3119	2015-05-13	174.54	Loja Física	Esporte
2505	2013-01-11	104.95	Site	Esporte
1724	2013-01-28	573.36	Site	Beleza
875	2015-11-08	482.06	Site	Vestuário
1070	2014-11-27	2248.55	Marketplace	Eletrônicos
1717	2014-04-03	2506.36	App	Beleza
1052	2015-09-05	413.88	Loja Física	Beleza
221	2013-07-14	1741.18	App	Vestuário
1684	2013-04-02	1856.1	Marketplace	Esporte
1135	2015-12-13	86.96	Marketplace	Esporte
199	2014-09-07	1543.77	App	Vestuário
3371	2015-02-07	1046.05	Loja Física	Vestuário
964	2014-06-05	313.22	Loja Física	Livros
3238	2015-05-04	178.64	Loja Física	Livros
3437	2014-08-04	224.18	Site	Casa e Decoração
681	2014-11-11	132.1	Marketplace	Livros
116	2013-01-14	320.61	Loja Física	Vestuário
663	2014-06-09	1427.5	Loja Física	Esporte
2028	2014-08-15	933.92	Site	Esporte
2728	2015-11-11	409.03	Loja Física	Eletrônicos
441	2014-12-27	218.4	App	Esporte
221	2014-07-27	2170.95	Loja Física	Livros
2042	2015-02-18	427.74	Marketplace	Esporte
3136	2015-07-29	174.81	Marketplace	Esporte
34	2013-04-10	610.33	App	Livros
3199	2013-06-23	476.47	Site	Livros
3199	2015-07-13	1828.01	App	Esporte
1407	2014-07-29	106.46	Loja Física	Livros
856	2014-02-23	219.72	Loja Física	Vestuário
938	2015-08-05	50.69	Site	Beleza
987	2015-01-04	100.6	Marketplace	Esporte
102	2014-05-03	86.16	App	Esporte
2379	2014-10-11	105.84	Site	Beleza
2906	2013-09-01	164.27	Marketplace	Casa e Decoração
2755	2015-10-02	1395.37	Marketplace	Esporte
1561	2013-12-27	176.61	App	Livros
1471	2014-03-21	1715.2	Site	Vestuário
1936	2014-09-01	691.56	Loja Física	Eletrônicos
3291	2015-06-16	43.31	Marketplace	Casa e Decoração
1623	2015-04-24	242.92	App	Vestuário
3236	2014-01-02	436.35	Marketplace	Casa e Decoração
890	2014-04-03	250.59	App	Casa e Decoração
1508	2013-07-14	40.53	App	Livros
3128	2013-06-05	87.62	App	Casa e Decoração
1724	2013-06-16	1551.56	Site	Beleza
3084	2015-09-30	471.26	Site	Eletrônicos
2813	2015-04-15	97.59	Site	Esporte
1286	2014-06-12	111.23	App	Eletrônicos
2631	2014-12-17	429.49	Loja Física	Eletrônicos
2191	2014-04-26	95.18	Loja Física	Vestuário
1315	2015-05-01	44.17	App	Casa e Decoração
1017	2014-10-21	31.06	App	Beleza
2932	2013-11-27	86.91	App	Esporte
658	2015-08-10	292.35	App	Esporte
3169	2015-12-04	213.18	Loja Física	Vestuário
924	2014-09-29	336.9	Loja Física	Vestuário
1278	2015-02-11	209.66	App	Esporte
3402	2013-09-01	77.88	App	Casa e Decoração
1198	2013-01-12	288.94	Marketplace	Livros
775	2013-06-08	221.89	Site	Livros
3103	2013-06-27	266.87	Site	Vestuário
349	2013-09-03	163.22	Site	Esporte
116	2015-01-26	454.7	App	Beleza
1704	2014-10-22	233.08	App	Vestuário
568	2014-10-11	1447.77	Site	Eletrônicos
3471	2015-02-02	40.2	Site	Eletrônicos
3151	2015-08-09	2475.33	Loja Física	Livros
2070	2013-01-03	1565.02	Site	Beleza
2170	2015-08-12	419.46	Loja Física	Eletrônicos
165	2015-06-20	255.62	Loja Física	Esporte
1407	2014-09-19	411.76	App	Vestuário
2301	2013-04-09	267.98	Marketplace	Esporte
860	2015-04-29	71.44	Loja Física	Eletrônicos
1953	2014-11-18	50.76	Loja Física	Beleza
1840	2015-04-23	982.32	Marketplace	Beleza
2917	2013-09-04	87.91	App	Livros
1684	2014-05-31	2554.03	App	Casa e Decoração
2947	2013-05-04	297.44	Marketplace	Vestuário
1042	2014-04-24	60.16	Site	Casa e Decoração
2278	2013-10-24	86.89	Site	Livros
3040	2013-12-17	98.28	Marketplace	Casa e Decoração
2967	2015-02-07	2728.78	Marketplace	Beleza
2091	2015-03-23	185.75	App	Livros
2622	2015-09-03	114.64	Marketplace	Eletrônicos
1055	2013-01-14	2137.29	Site	Livros
521	2014-06-05	1996.01	Site	Esporte
1124	2013-08-22	38.77	Loja Física	Beleza
2400	2015-04-12	217.91	Marketplace	Livros
2060	2013-11-21	485.06	App	Casa e Decoração
183	2013-09-02	1337.91	Marketplace	Vestuário
568	2013-12-03	553.18	Site	Livros
3387	2014-03-26	250.54	Site	Livros
2799	2015-04-30	2684.98	App	Beleza
3147	2014-03-05	123.22	Loja Física	Esporte
1717	2014-10-19	268.37	Loja Física	Casa e Decoração
2974	2014-06-21	145.01	Site	Casa e Decoração
3130	2014-07-20	84.98	App	Eletrônicos
2329	2014-07-26	853.91	Site	Casa e Decoração
412	2015-08-25	162.47	Loja Física	Vestuário
1419	2015-01-19	215.31	Site	Livros
1122	2015-03-19	292.44	Site	Vestuário
678	2014-07-26	286.79	Marketplace	Esporte
1439	2015-10-29	141.97	Loja Física	Casa e Decoração
25	2014-10-02	1874.29	Site	Livros
201	2015-07-31	1303.95	App	Casa e Decoração
1706	2014-02-08	1422.25	Marketplace	Casa e Decoração
1414	2013-11-23	51.26	Loja Física	Livros
2515	2014-02-04	329.59	Loja Física	Casa e Decoração
2624	2013-01-31	17.1	Marketplace	Eletrônicos
1590	2013-07-11	318.02	Marketplace	Vestuário
3465	2015-11-21	1571.99	Marketplace	Beleza
2081	2013-05-11	132.39	App	Esporte
1717	2014-12-17	1898.82	Loja Física	Livros
835	2013-02-13	142.3	Site	Eletrônicos
1127	2013-10-29	50.47	App	Casa e Decoração
3216	2014-01-02	272.88	Loja Física	Casa e Decoração
3304	2013-04-16	55.74	App	Eletrônicos
1672	2015-06-08	480.43	Site	Eletrônicos
3318	2015-06-03	245.23	Site	Beleza
142	2015-09-27	41.99	Loja Física	Livros
18	2013-04-09	83.99	Site	Eletrônicos
2362	2013-03-17	185.51	Site	Esporte
591	2015-01-10	55.15	Loja Física	Beleza
2916	2013-11-16	428.27	Loja Física	Esporte
761	2014-10-18	260.08	Site	Vestuário
1484	2015-06-26	123.15	Marketplace	Casa e Decoração
1534	2015-02-21	102.56	Marketplace	Esporte
2580	2013-09-24	332.84	Site	Casa e Decoração
3350	2015-05-19	643.86	Site	Eletrônicos
1835	2013-05-05	127.06	App	Vestuário
3078	2014-02-27	113.86	Loja Física	Eletrônicos
3478	2014-09-28	1966.79	Site	Esporte
989	2015-09-13	206.59	Marketplace	Esporte
237	2013-10-10	380.89	Loja Física	Casa e Decoração
377	2015-04-05	294.34	Site	Esporte
2591	2014-06-07	239.12	App	Beleza
1070	2013-06-19	1428.39	App	Esporte
2060	2013-01-27	279.63	Loja Física	Beleza
3356	2015-07-01	357.86	Marketplace	Beleza
1845	2014-09-22	319.46	Site	Esporte
735	2014-06-10	169.17	App	Beleza
710	2015-12-21	65.13	App	Vestuário
2058	2013-11-26	293.0	Site	Casa e Decoração
2370	2015-11-11	2979.3	Marketplace	Beleza
1070	2015-05-08	748.56	Loja Física	Vestuário
3030	2014-01-28	261.61	Site	Casa e Decoração
1197	2013-10-18	208.53	App	Livros
268	2014-10-20	414.72	Site	Eletrônicos
1146	2013-12-11	245.68	Site	Eletrônicos
3035	2015-02-20	86.79	Site	Vestuário
1335	2014-09-24	134.58	Loja Física	Vestuário
1467	2015-11-03	112.86	App	Eletrônicos
194	2013-02-20	122.76	Site	Beleza
1165	2013-03-11	189.25	App	Esporte
3453	2013-01-14	161.13	Loja Física	Casa e Decoração
1049	2015-11-08	422.86	Marketplace	Livros
328	2015-12-26	259.41	App	Eletrônicos
3101	2014-04-28	84.8	Site	Beleza
3478	2013-05-01	398.21	Loja Física	Vestuário
171	2013-09-08	391.16	Loja Física	Casa e Decoração
1074	2015-09-27	135.13	App	Eletrônicos
2562	2014-12-26	246.37	App	Casa e Decoração
631	2014-07-25	1803.78	Site	Beleza
1936	2014-07-28	740.02	Loja Física	Livros
2596	2013-11-18	102.26	Marketplace	Vestuário
1947	2014-09-13	26943.83	App	Esporte
2714	2015-08-13	251.63	Site	Beleza
2347	2014-06-07	113.91	Marketplace	Beleza
3213	2014-02-26	74.45	Loja Física	Esporte
2585	2014-09-09	2658.92	Marketplace	Casa e Decoração
201	2014-05-15	1523.61	App	Esporte
216	2015-07-02	2568.34	Loja Física	Eletrônicos
2917	2014-10-18	455.86	App	Esporte
2545	2013-12-28	1543.01	Site	Vestuário
1407	2013-10-30	102.23	Marketplace	Beleza
2863	2013-01-18	82.05	Loja Física	Casa e Decoração
2678	2013-01-09	2175.24	Loja Física	Livros
2488	2014-12-31	2289.11	App	Esporte
2993	2015-04-17	249.71	App	Esporte
1846	2014-08-18	83.47	Marketplace	Livros
2585	2013-10-12	317.82	Site	Beleza
485	2014-06-13	393.44	Marketplace	Vestuário
226	2014-06-05	221.7	Loja Física	Vestuário
2148	2013-06-10	109.21	App	Casa e Decoração
72	2013-07-14	378.89	Marketplace	Vestuário
2753	2014-01-15	88.13	Loja Física	Esporte
2948	2014-05-25	88.89	Marketplace	Beleza
3346	2015-11-10	87.25	Marketplace	Livros
2891	2015-03-11	1259.18	Marketplace	Casa e Decoração
3385	2013-04-29	175.05	Loja Física	Esporte
1813	2014-03-28	343.09	Marketplace	Eletrônicos
922	2015-09-19	171.05	Site	Casa e Decoração
3296	2013-01-08	130.42	App	Beleza
336	2015-05-10	318.87	App	Eletrônicos
1844	2013-05-13	51.58	Site	Casa e Decoração
1288	2015-04-08	115.55	App	Eletrônicos
1307	2015-02-19	134.16	Marketplace	Casa e Decoração
703	2015-08-13	122.78	Loja Física	Vestuário
1051	2014-08-13	128.22	Loja Física	Beleza
1520	2014-05-13	231.07	Loja Física	Livros
316	2015-05-14	489.99	Marketplace	Esporte
1745	2014-11-08	184.67	Loja Física	Beleza
691	2015-11-25	78.29	Marketplace	Livros
3241	2013-03-19	231.62	App	Eletrônicos
3325	2014-10-16	2175.57	Loja Física	Beleza
1937	2014-12-17	360.14	App	Vestuário
3151	2013-02-03	1011.18	Loja Física	Esporte
2938	2015-06-21	125.75	Loja Física	Eletrônicos
2637	2013-09-08	143.41	App	Vestuário
2053	2013-06-24	1275.78	Loja Física	Beleza
1684	2014-01-02	509.36	App	Vestuário
2602	2014-12-28	1637.6	Loja Física	Vestuário
1	2013-12-19	47.12	App	Vestuário
1357	2014-02-11	145.27	App	Eletrônicos
2676	2013-02-07	280.42	Site	Casa e Decoração
2953	2015-10-26	82.96	App	Esporte
1013	2013-07-24	182.1	Loja Física	Vestuário
307	2015-12-23	85.68	Loja Física	Casa e Decoração
1078	2015-01-15	211.37	Marketplace	Casa e Decoração
31	2013-09-06	299.52	Site	Livros
767	2013-06-15	119.1	Loja Física	Livros
2050	2013-12-28	1514.91	App	Vestuário
200	2013-01-17	44.68	App	Esporte
2369	2014-08-09	151.13	Loja Física	Beleza
2585	2015-02-18	2474.22	Marketplace	Livros
755	2015-07-21	1668.08	Site	Vestuário
3101	2014-07-21	43.79	Marketplace	Eletrônicos
3102	2014-06-03	394.82	App	Livros
1768	2013-05-14	2676.84	Marketplace	Beleza
1661	2013-04-15	1007.61	App	Livros
65	2013-07-27	293.11	Site	Livros
3076	2015-03-03	418.92	Marketplace	Vestuário
30	2014-05-02	72.4	Site	Casa e Decoração
2025	2015-02-03	117.05	Loja Física	Eletrônicos
1550	2014-06-21	44.37	Marketplace	Eletrônicos
3300	2013-10-25	201.49	Site	Casa e Decoração
110	2013-04-19	867.96	Loja Física	Beleza
2003	2015-02-14	33.14	Loja Física	Casa e Decoração
2564	2013-08-25	43.54	Marketplace	Vestuário
3222	2014-09-09	61.82	Marketplace	Eletrônicos
1196	2015-09-13	30.87	Site	Vestuário
1945	2013-02-10	243.34	Marketplace	Esporte
129	2013-05-28	352.25	Site	Livros
2321	2015-04-10	91.77	Loja Física	Livros
2453	2014-10-04	267.55	App	Eletrônicos
1768	2014-11-19	1567.34	Marketplace	Casa e Decoração
3103	2013-06-08	50.13	App	Casa e Decoração
1860	2014-05-04	104.03	Site	Esporte
2050	2013-11-05	1347.53	Site	Esporte
328	2013-06-20	485.33	App	Esporte
1431	2015-12-09	163.56	Marketplace	Esporte
726	2014-09-07	428.93	Loja Física	Casa e Decoração
1530	2015-10-05	1086.2	Site	Esporte
3389	2013-05-07	102.33	Loja Física	Eletrônicos
239	2015-03-22	264.42	Marketplace	Esporte
585	2013-05-11	494.36	Marketplace	Beleza
2410	2015-11-13	78.06	Marketplace	Vestuário
1111	2014-06-22	261.67	App	Livros
1075	2013-09-01	75.27	Loja Física	Esporte
1116	2014-06-28	48.73	Loja Física	Eletrônicos
2261	2013-02-26	474.27	Marketplace	Eletrônicos
